cluster_time,n_detections,lon_mean,lat_mean,templates,matches_catalog,catalog_event_id
2023-08-27 10:57:43,40,-121.95734583333333,46.77699166666666,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_05-58-27.600.csv;detections_2023-08-27_06-30-01.970.csv;detections_2023-08-27_06-54-53.700.csv;detections_2023-08-27_09-58-08.540.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_10-26-15.050.csv;detections_2023-08-27_10-33-48.930.csv;detections_2023-08-27_10-36-46.980.csv;detections_2023-08-27_10-57-37.070.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-27_11-37-37.230.csv;detections_2023-08-27_11-37-59.620.csv;detections_2023-08-27_11-46-16.910.csv;detections_2023-08-27_11-55-15.880.csv;detections_2023-08-27_12-36-58.390.csv;detections_2023-08-27_12-41-20.950.csv;detections_2023-08-27_12-50-23.490.csv;detections_2023-08-27_13-26-03.210.csv;detections_2023-08-27_14-02-20.400.csv;detections_2023-08-27_20-07-47.140.csv;detections_2023-08-28_01-25-08.290.csv;detections_2023-08-28_01-58-56.490.csv;detections_2023-08-28_02-44-56.290.csv;detections_2023-08-28_04-28-20.740.csv;detections_2023-08-28_08-14-42.960.csv;detections_2023-08-28_10-25-21.180.csv;detections_2023-08-28_12-58-31.740.csv;detections_2023-08-28_18-47-59.200.csv;detections_2023-08-28_21-51-59.670.csv;detections_2023-08-28_22-11-03.590.csv;detections_2023-08-29_03-07-57.930.csv;detections_2023-08-29_05-25-49.600.csv;detections_2023-08-29_05-49-48.530.csv;detections_2023-08-29_07-44-59.430.csv;detections_2023-08-29_10-21-44.840.csv;detections_2023-08-30_05-59-49.670.csv;detections_2023-08-30_06-13-26.140.csv;detections_2023-08-30_15-58-06.050.csv,True,NA
2023-08-27 11:16:37,40,-121.95716250000001,46.77730416666667,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_05-58-27.600.csv;detections_2023-08-27_06-30-01.970.csv;detections_2023-08-27_06-54-53.700.csv;detections_2023-08-27_09-58-08.540.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_10-26-15.050.csv;detections_2023-08-27_10-33-48.930.csv;detections_2023-08-27_10-36-46.980.csv;detections_2023-08-27_10-57-37.070.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-27_11-37-37.230.csv;detections_2023-08-27_11-37-59.620.csv;detections_2023-08-27_11-46-16.910.csv;detections_2023-08-27_11-55-15.880.csv;detections_2023-08-27_12-36-58.390.csv;detections_2023-08-27_12-41-20.950.csv;detections_2023-08-27_12-50-23.490.csv;detections_2023-08-27_13-26-03.210.csv;detections_2023-08-27_14-02-20.400.csv;detections_2023-08-27_20-07-47.140.csv;detections_2023-08-28_01-25-08.290.csv;detections_2023-08-28_01-58-56.490.csv;detections_2023-08-28_02-44-56.290.csv;detections_2023-08-28_04-28-20.740.csv;detections_2023-08-28_08-14-42.960.csv;detections_2023-08-28_10-25-21.180.csv;detections_2023-08-28_12-58-31.740.csv;detections_2023-08-28_18-47-59.200.csv;detections_2023-08-28_21-51-59.670.csv;detections_2023-08-28_22-11-03.590.csv;detections_2023-08-29_03-07-57.930.csv;detections_2023-08-29_05-25-49.600.csv;detections_2023-08-29_05-49-48.530.csv;detections_2023-08-29_07-44-59.430.csv;detections_2023-08-29_10-21-44.840.csv;detections_2023-08-30_00-51-10.050.csv;detections_2023-08-30_05-59-49.670.csv;detections_2023-08-30_06-13-26.140.csv;detections_2023-08-30_15-58-06.050.csv,True,NA
2023-08-27 11:35:17,40,-121.95722083333332,46.777229166666665,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_05-58-27.600.csv;detections_2023-08-27_06-30-01.970.csv;detections_2023-08-27_06-54-53.700.csv;detections_2023-08-27_09-58-08.540.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_10-26-15.050.csv;detections_2023-08-27_10-33-48.930.csv;detections_2023-08-27_10-36-46.980.csv;detections_2023-08-27_10-57-37.070.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-37-37.230.csv;detections_2023-08-27_11-37-59.620.csv;detections_2023-08-27_11-46-16.910.csv;detections_2023-08-27_11-55-15.880.csv;detections_2023-08-27_12-36-58.390.csv;detections_2023-08-27_12-41-20.950.csv;detections_2023-08-27_12-50-23.490.csv;detections_2023-08-27_13-26-03.210.csv;detections_2023-08-27_14-02-20.400.csv;detections_2023-08-27_20-07-47.140.csv;detections_2023-08-28_01-25-08.290.csv;detections_2023-08-28_01-58-56.490.csv;detections_2023-08-28_02-44-56.290.csv;detections_2023-08-28_04-28-20.740.csv;detections_2023-08-28_08-14-42.960.csv;detections_2023-08-28_10-25-21.180.csv;detections_2023-08-28_12-58-31.740.csv;detections_2023-08-28_18-47-59.200.csv;detections_2023-08-28_21-51-59.670.csv;detections_2023-08-28_22-11-03.590.csv;detections_2023-08-29_03-07-57.930.csv;detections_2023-08-29_05-25-49.600.csv;detections_2023-08-29_05-49-48.530.csv;detections_2023-08-29_07-44-59.430.csv;detections_2023-08-29_10-21-44.840.csv;detections_2023-08-30_00-51-10.050.csv;detections_2023-08-30_05-59-49.670.csv;detections_2023-08-30_06-13-26.140.csv;detections_2023-08-30_15-58-06.050.csv,True,NA
2023-08-27 11:35:54,1,-121.95783333333333,46.77666666666666,detections_2023-08-27_11-35-13.520.csv,False,
2023-08-27 11:37:43,32,-121.95728645833333,46.777109375,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_05-58-27.600.csv;detections_2023-08-27_06-30-01.970.csv;detections_2023-08-27_06-54-53.700.csv;detections_2023-08-27_09-58-08.540.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_10-26-15.050.csv;detections_2023-08-27_10-33-48.930.csv;detections_2023-08-27_10-36-46.980.csv;detections_2023-08-27_10-57-37.070.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-27_11-37-37.230.csv;detections_2023-08-27_11-37-59.620.csv;detections_2023-08-27_11-46-16.910.csv;detections_2023-08-27_11-55-15.880.csv;detections_2023-08-27_12-36-58.390.csv;detections_2023-08-27_12-41-20.950.csv;detections_2023-08-27_13-26-03.210.csv;detections_2023-08-27_14-02-20.400.csv;detections_2023-08-28_01-25-08.290.csv;detections_2023-08-28_04-28-20.740.csv;detections_2023-08-28_08-14-42.960.csv;detections_2023-08-28_12-58-31.740.csv;detections_2023-08-28_18-47-59.200.csv;detections_2023-08-28_21-51-59.670.csv;detections_2023-08-29_05-25-49.600.csv;detections_2023-08-29_07-44-59.430.csv;detections_2023-08-29_10-21-44.840.csv;detections_2023-08-30_05-59-49.670.csv;detections_2023-08-30_06-13-26.140.csv;detections_2023-08-30_15-58-06.050.csv,True,NA
2023-08-27 11:38:01,27,-121.95715432098766,46.77664814814815,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_05-58-27.600.csv;detections_2023-08-27_06-30-01.970.csv;detections_2023-08-27_06-54-53.700.csv;detections_2023-08-27_09-58-08.540.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_10-26-15.050.csv;detections_2023-08-27_10-33-48.930.csv;detections_2023-08-27_10-57-37.070.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-27_11-37-37.230.csv;detections_2023-08-27_11-46-16.910.csv;detections_2023-08-27_12-36-58.390.csv;detections_2023-08-27_12-41-20.950.csv;detections_2023-08-27_12-50-23.490.csv;detections_2023-08-27_13-26-03.210.csv;detections_2023-08-27_14-02-20.400.csv;detections_2023-08-28_01-25-08.290.csv;detections_2023-08-28_02-44-56.290.csv;detections_2023-08-28_04-28-20.740.csv;detections_2023-08-28_08-14-42.960.csv;detections_2023-08-28_12-58-31.740.csv;detections_2023-08-28_18-47-59.200.csv;detections_2023-08-28_21-51-59.670.csv;detections_2023-08-29_05-25-49.600.csv;detections_2023-08-29_07-44-59.430.csv,True,NA
2023-08-27 11:46:24,17,-121.95601960784313,46.77638235294118,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_05-58-27.600.csv;detections_2023-08-27_06-54-53.700.csv;detections_2023-08-27_09-58-08.540.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_10-33-48.930.csv;detections_2023-08-27_10-57-37.070.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-27_11-37-37.230.csv;detections_2023-08-27_11-37-59.620.csv;detections_2023-08-27_11-46-16.910.csv;detections_2023-08-27_12-36-58.390.csv;detections_2023-08-27_12-41-20.950.csv;detections_2023-08-28_08-14-42.960.csv;detections_2023-08-28_18-47-59.200.csv;detections_2023-08-28_21-51-59.670.csv,True,NA
2023-08-27 11:55:15,4,-121.956,46.77558333333333,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv,True,NA
2023-08-27 12:15:28,21,-121.95775396825395,46.77631746031746,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_05-58-27.600.csv;detections_2023-08-27_06-30-01.970.csv;detections_2023-08-27_06-54-53.700.csv;detections_2023-08-27_09-58-08.540.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_10-33-48.930.csv;detections_2023-08-27_10-57-37.070.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-27_11-37-59.620.csv;detections_2023-08-27_12-36-58.390.csv;detections_2023-08-27_12-41-20.950.csv;detections_2023-08-27_13-26-03.210.csv;detections_2023-08-27_14-02-20.400.csv;detections_2023-08-28_01-25-08.290.csv;detections_2023-08-28_04-28-20.740.csv;detections_2023-08-28_08-14-42.960.csv;detections_2023-08-28_12-58-31.740.csv;detections_2023-08-28_21-51-59.670.csv;detections_2023-08-29_07-44-59.430.csv,False,
2023-08-27 12:37:02,37,-121.95804954954956,46.776445945945945,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_05-58-27.600.csv;detections_2023-08-27_06-30-01.970.csv;detections_2023-08-27_06-54-53.700.csv;detections_2023-08-27_09-58-08.540.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_10-26-15.050.csv;detections_2023-08-27_10-33-48.930.csv;detections_2023-08-27_10-36-46.980.csv;detections_2023-08-27_10-57-37.070.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-27_11-37-37.230.csv;detections_2023-08-27_11-37-59.620.csv;detections_2023-08-27_11-46-16.910.csv;detections_2023-08-27_11-55-15.880.csv;detections_2023-08-27_12-41-20.950.csv;detections_2023-08-27_12-50-23.490.csv;detections_2023-08-27_13-26-03.210.csv;detections_2023-08-27_14-02-20.400.csv;detections_2023-08-27_20-07-47.140.csv;detections_2023-08-28_01-25-08.290.csv;detections_2023-08-28_02-44-56.290.csv;detections_2023-08-28_04-28-20.740.csv;detections_2023-08-28_08-14-42.960.csv;detections_2023-08-28_12-58-31.740.csv;detections_2023-08-28_18-47-59.200.csv;detections_2023-08-28_21-51-59.670.csv;detections_2023-08-28_22-11-03.590.csv;detections_2023-08-29_03-07-57.930.csv;detections_2023-08-29_05-25-49.600.csv;detections_2023-08-29_05-49-48.530.csv;detections_2023-08-29_07-44-59.430.csv;detections_2023-08-29_10-21-44.840.csv;detections_2023-08-30_05-59-49.670.csv;detections_2023-08-30_06-13-26.140.csv;detections_2023-08-30_15-58-06.050.csv,True,NA
2023-08-27 12:41:20,23,-121.95750724637682,46.77670289855073,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_05-58-27.600.csv;detections_2023-08-27_06-30-01.970.csv;detections_2023-08-27_06-54-53.700.csv;detections_2023-08-27_09-58-08.540.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_10-33-48.930.csv;detections_2023-08-27_10-57-37.070.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-27_11-37-37.230.csv;detections_2023-08-27_11-37-59.620.csv;detections_2023-08-27_12-36-58.390.csv;detections_2023-08-27_13-26-03.210.csv;detections_2023-08-27_14-02-20.400.csv;detections_2023-08-28_01-25-08.290.csv;detections_2023-08-28_04-28-20.740.csv;detections_2023-08-28_08-14-42.960.csv;detections_2023-08-28_12-58-31.740.csv;detections_2023-08-28_18-47-59.200.csv;detections_2023-08-28_21-51-59.670.csv;detections_2023-08-29_07-44-59.430.csv;detections_2023-08-30_15-58-06.050.csv,True,NA
2023-08-27 12:50:27,15,-121.95703333333333,46.775499999999994,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_05-58-27.600.csv;detections_2023-08-27_06-54-53.700.csv;detections_2023-08-27_09-58-08.540.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_10-33-48.930.csv;detections_2023-08-27_10-57-37.070.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-27_11-37-59.620.csv;detections_2023-08-27_12-36-58.390.csv;detections_2023-08-27_12-41-20.950.csv;detections_2023-08-28_04-28-20.740.csv;detections_2023-08-28_08-14-42.960.csv;detections_2023-08-28_21-51-59.670.csv,True,NA
2023-08-27 13:26:07,33,-121.95689393939394,46.777631313131316,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_05-58-27.600.csv;detections_2023-08-27_06-30-01.970.csv;detections_2023-08-27_06-54-53.700.csv;detections_2023-08-27_09-58-08.540.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_10-26-15.050.csv;detections_2023-08-27_10-33-48.930.csv;detections_2023-08-27_10-36-46.980.csv;detections_2023-08-27_10-57-37.070.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-27_11-37-37.230.csv;detections_2023-08-27_11-37-59.620.csv;detections_2023-08-27_11-46-16.910.csv;detections_2023-08-27_12-36-58.390.csv;detections_2023-08-27_12-41-20.950.csv;detections_2023-08-27_14-02-20.400.csv;detections_2023-08-28_01-25-08.290.csv;detections_2023-08-28_01-58-56.490.csv;detections_2023-08-28_04-28-20.740.csv;detections_2023-08-28_08-14-42.960.csv;detections_2023-08-28_12-58-31.740.csv;detections_2023-08-28_18-47-59.200.csv;detections_2023-08-28_21-51-59.670.csv;detections_2023-08-28_22-11-03.590.csv;detections_2023-08-29_03-07-57.930.csv;detections_2023-08-29_05-25-49.600.csv;detections_2023-08-29_05-49-48.530.csv;detections_2023-08-29_07-44-59.430.csv;detections_2023-08-30_05-59-49.670.csv;detections_2023-08-30_06-13-26.140.csv;detections_2023-08-30_15-58-06.050.csv,True,NA
2023-08-27 13:27:22,2,-121.95858333333334,46.77074999999999,detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_11-16-32.730.csv,False,
2023-08-27 14:00:24,13,-121.95744871794872,46.77670512820513,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_05-58-27.600.csv;detections_2023-08-27_06-30-01.970.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_10-33-48.930.csv;detections_2023-08-27_10-57-37.070.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-27_12-41-20.950.csv;detections_2023-08-27_13-26-03.210.csv;detections_2023-08-28_08-14-42.960.csv;detections_2023-08-28_21-51-59.670.csv;detections_2023-08-29_07-44-59.430.csv,False,
2023-08-27 14:01:42,17,-121.95711764705884,46.77672549019608,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_05-58-27.600.csv;detections_2023-08-27_06-30-01.970.csv;detections_2023-08-27_06-54-53.700.csv;detections_2023-08-27_09-58-08.540.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_10-33-48.930.csv;detections_2023-08-27_10-57-37.070.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-27_12-36-58.390.csv;detections_2023-08-27_12-41-20.950.csv;detections_2023-08-28_01-25-08.290.csv;detections_2023-08-28_04-28-20.740.csv;detections_2023-08-28_08-14-42.960.csv;detections_2023-08-28_21-51-59.670.csv;detections_2023-08-29_07-44-59.430.csv,False,
2023-08-27 14:02:20,21,-121.9564761904762,46.77706349206349,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_05-58-27.600.csv;detections_2023-08-27_06-30-01.970.csv;detections_2023-08-27_06-54-53.700.csv;detections_2023-08-27_09-58-08.540.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_10-33-48.930.csv;detections_2023-08-27_10-57-37.070.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-27_11-37-37.230.csv;detections_2023-08-27_11-37-59.620.csv;detections_2023-08-27_12-36-58.390.csv;detections_2023-08-27_12-41-20.950.csv;detections_2023-08-27_13-26-03.210.csv;detections_2023-08-28_01-25-08.290.csv;detections_2023-08-28_04-28-20.740.csv;detections_2023-08-28_08-14-42.960.csv;detections_2023-08-28_21-51-59.670.csv;detections_2023-08-29_05-25-49.600.csv;detections_2023-08-29_07-44-59.430.csv,True,NA
2023-08-27 14:58:07,5,-121.95513333333334,46.776799999999994,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-28_21-51-59.670.csv,False,
2023-08-27 15:13:30,4,-121.959625,46.772625,detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-28_08-14-42.960.csv,False,
2023-08-27 15:25:21,5,-121.95513333333334,46.776799999999994,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-28_21-51-59.670.csv,False,
2023-08-27 20:07:53,16,-121.958375,46.77467708333333,detections_2023-08-27_05-36-05.360.csv;detections_2023-08-27_05-58-27.600.csv;detections_2023-08-27_06-54-53.700.csv;detections_2023-08-27_09-58-08.540.csv;detections_2023-08-27_10-10-23.770.csv;detections_2023-08-27_10-33-48.930.csv;detections_2023-08-27_10-57-37.070.csv;detections_2023-08-27_11-16-32.730.csv;detections_2023-08-27_11-35-13.520.csv;detections_2023-08-27_11-37-59.620.csv;detections_2023-08-27_12-41-20.950.csv;detections_2023-08-27_20-07-47.140.csv;detections_2023-08-28_04-28-20.740.csv;detections_2023-08-28_08-14-42.960.csv;detections_2023-08-28_21-51-59.670.csv;detections_2023-08-29_07-44-59.430.csv,True,NA
